Series Name,Country Name,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
Electricity production from natural gas sources (% of total),Guatemala,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Electricity production from natural gas sources (% of total),Haiti,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Electricity production from natural gas sources (% of total),Heavily indebted poor countries (HIPC),5.39490865723041,6.20962340216065,6.6051266613985,6.83054151736814,6.35283293101285,5.80467358441465,6.36873013439185,6.70418705886848,7.14132821603965,8.48679545889887,7.99733628103907,7.98623878168299,8.17979018465277,8.33697528738057,10.1479902594038,11.131645655711,10.8312097651172,11.242785157255,12.1612150361289,13.9748888515068
Electricity production from natural gas sources (% of total),High income,13.2224661741203,14.241393934906,15.0021001246651,15.9443524794603,16.3798292658082,17.3200541429883,18.0430298193624,18.1137896758574,19.0787589799759,19.6939278813296,20.7576545855187,22.0229257211646,22.6202283205601,23.3715454238251,24.2954006250585,25.052251764123,26.2796799182307,25.3960384437015,25.3670069251825,27.6812412902214
Electricity production from natural gas sources (% of total),Honduras,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Electricity production from natural gas sources (% of total),"Hong Kong SAR, China",16.0185640953519,39.2226636724823,33.8415507527772,42.9215540036613,39.0667390124797,38.1351751356685,35.7579996502885,21.7691289532231,30.4427448023268,29.3100309484799,30.7817800450579,26.4838775929349,31.5312944149076,28.8960033047609,37.5048844660953,28.4647642426102,27.3298321491093,24.5313856683181,22.9797789972187,33.7891138574809
Electricity production from natural gas sources (% of total),Hungary,18.1618694784839,16.2301889990677,19.6800215111589,20.6703319940791,18.7604785314427,24.3333791020184,29.6982603645214,34.8015814907014,34.7662276017563,34.6207629488757,36.6992944588527,38.1181181181181,37.9163023110556,29.0241728862649,31.0347595729309,29.8120436436325,27.1430633751985,18.2907506436918,14.4256940664126,16.8347505108431
Electricity production from natural gas sources (% of total),IBRD only,18.0794561555373,18.2134425927062,18.4328002354748,19.2548170295938,19.3024913409513,19.8601485234046,20.0094909742141,20.457306103631,20.2046307494042,19.8395431242087,19.2489348856372,19.2470280488532,19.4846139284487,19.3252750335484,19.3802954260232,17.9818235980781,17.7806469771839,17.0421972391081,17.3551065557271,17.6169366414823
Electricity production from natural gas sources (% of total),IDA & IBRD total,18.6333142068314,18.8141380568657,19.048424981193,19.8226842903923,19.8958295011083,20.4624854712971,20.6840252815876,21.2275420038614,21.0154164016046,20.5436179739991,19.8876931708887,19.7997076613752,19.9512374428825,19.8690320636559,19.9828258518946,18.6012506580011,18.3690635217878,17.6352523807831,17.9594128865145,18.2315781735815
Electricity production from natural gas sources (% of total),IDA blend,39.3888400557152,40.7435200496474,41.8980360722335,42.3823192509418,43.5613707748768,44.1552560964371,45.3098769575136,50.1801194798488,50.910991333666,47.9489142458969,44.9264140278097,45.700083542415,42.4136789114689,42.3770461554079,41.7580282297643,43.2790314059785,43.1388455762424,41.4581020846809,41.9638921172101,41.7458510777072
Electricity production from natural gas sources (% of total),IDA only,16.9048856416597,17.6583780843988,17.7291707557753,17.8200338541969,18.5679772541652,19.0655239640388,20.3388454169332,21.454428425065,21.9329833153204,20.9341476239821,21.3313565909517,19.8444741889778,21.0166082239618,23.8153776635444,27.4031372521164,25.7332951408017,25.0527658949421,25.5190842869672,26.2911662814951,27.3779503790516
Electricity production from natural gas sources (% of total),IDA total,28.1211862425549,29.2380959663142,29.690944575342,29.5610766376542,30.2698628206689,30.7987680787614,32.205598037273,35.112427619752,35.576778080871,33.4735578916421,32.1268777428563,31.3610371564107,30.356971721589,31.8105470133964,33.5653722682137,33.183894747468,32.7024499227995,32.3870564635033,33.0433113547827,33.6070294999881
