Series Name,Country Name,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
Electricity production from nuclear sources (% of total),Norway,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Electricity production from nuclear sources (% of total),OECD members,23.8934562168842,23.2506377451245,23.2910086010103,23.5389994718727,22.9738764755579,23.5816678050129,22.9617790786798,22.1901727762887,22.5665924644021,22.2540967427029,22.1672829985111,21.0240707360294,21.0199855397085,21.4429584399805,20.8600532847844,19.1132176248675,17.8936244284759,17.9701429993574,18.1851293215841,18.0509504241173
Electricity production from nuclear sources (% of total),Other small states,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Electricity production from nuclear sources (% of total),Poland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Electricity production from nuclear sources (% of total),Portugal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Electricity production from nuclear sources (% of total),Post-demographic dividend,25.4082403471921,24.7643507016542,24.8142894740319,25.0094519192155,24.5127758641004,25.1648957365937,24.5079991719281,23.7700142249793,24.2225413729891,23.9267781641349,23.8995549610978,22.7441624901161,22.7460225850776,23.2249414402614,22.6628758119867,20.9233819159014,19.6901779622897,19.6566430436337,19.9975901261175,18.9253261723008
Electricity production from nuclear sources (% of total),Slovak Republic,44.1934470024358,44.1982996048377,44.279496346961,46.6714107809998,53.555425676992,53.6884731290809,55.7338879920527,57.6518427677015,55.8962573867367,56.5418474100536,57.6365556302198,54.9763373010182,58.07719054242,54.3269416258343,53.0658316341392,54.4789309954751,54.6985314882801,55.1308129339973,57.0907617504052,56.8714328627215
Electricity production from nuclear sources (% of total),Slovenia,35.5901049245615,38.091985428051,36.7278554778555,35.4094405067109,34.9456840869055,36.3403843495092,37.8682011234416,37.6772793053546,35.7474952524393,38.9230667460475,36.7052596758187,37.8581399986705,38.2523324592963,34.9875022861672,34.8015995078437,39.0512095507383,35.5544121430409,33.5252071604782,37.1147235331818,38.118377539313
Electricity production from nuclear sources (% of total),Small states,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Electricity production from nuclear sources (% of total),Sweden,52.8163155012906,46.8667479860059,46.339528058895,47.2674666425554,39.4654033918378,44.6232866115907,46.4287661895024,49.7972359080803,51.0875370039493,45.7026489438954,46.743575785492,44.9990928821486,42.622786769317,38.1928786858364,38.9519062373703,40.2485125188015,38.4754500228316,43.4271487476394,42.2502832879638,34.7364000716355
Electricity production from nuclear sources (% of total),Switzerland,44.696094291657,40.9875467802297,41.4580123266564,37.6130356908829,39.9945556832618,37.7311492020603,41.6008554189261,42.0290519877676,42.210913645972,40.3900396269186,44.771147161066,42.0310359878987,41.3210812100961,41.5250551197636,39.8761581784049,42.4723317644066,37.3363663046669,37.8201396973225,39.3098627713903,34.931993887771
Electricity production from nuclear sources (% of total),Turkey,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Electricity production from nuclear sources (% of total),Upper middle income,4.87814295294507,4.79789530201089,4.56731179093269,4.83941087770337,4.85211215210148,5.0371667023701,5.06412682315229,5.19316006240386,4.76698909001147,4.54394336384595,4.37347989717787,4.101080944904,4.11049007186739,4.01607052440148,3.74123294737863,3.72631356243393,3.71717821981295,3.6626782022553,3.82693748970193,0.113784963710292
Electricity production from nuclear sources (% of total),World,17.5934408323292,17.0565333552629,16.9850054717891,17.0944421193223,16.7129971766146,16.8874272496245,16.3933886224432,15.6649191068749,15.5604463861662,15.0797604167818,14.6408213834074,13.6700432335713,13.4828113371522,13.3515910010927,12.7941011567922,11.6106704870588,10.817549047051,10.5860665269462,10.6073757890339,8.11798195829433
